Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
CERTIII,South Metropolitan TAFE,Rockingham,FNS30317 Certificate III in Accounts Administration,Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-accounts-administration,English,A,This course has replaced FNS30315 - State ID AWA4.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
CERTII,South Metropolitan TAFE,Mandurah,BSB20115 Certificate II in Business,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-business,English,A,When you complete the Certificate II in Business you'll have the skills to get your foot in the door in a clerical or administrative role in a broad range of workplaces.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Rockingham,BSB30115 Certificate III in Business,Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-business,English,A,"When you complete the Certificate III in Business you'll have skills that employers are looking for, making you ideal for roles in data entry, customer service, accounts or as an office clerk.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
CERTI,South Metropolitan TAFE,Rockingham,BSB40215 Certificate IV in Business,Business and Finance,,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-business,English,A,"When you complete the Certificate IV in Business you will have a practical foundation to take you into a number of business and corporate careers: office management, start-up business planning and marketing, and customer service.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Traineeship,No
DIP,South Metropolitan TAFE,Bentley,BSB50215 Diploma of Business,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-business,English,A,When you complete the Diploma of Business you will have what it takes for a career in both the government and private sectors.,,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTIII,South Metropolitan TAFE,Armadale,BSB30415 Certificate III in Business Administration,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-business-administration,English,A,"When you complete the Certificate III in Business Administration you'll have skills that employers are looking for, making you ideal for roles in data entry, customer service, or as an office or accounts clerk, secretary or receptionist.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Rockingham,BSB40515 Certificate IV in Business Administration,Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-business-administration,English,A,"When you complete the Certificate IV in Business Administration you will be set for a career with expanding possibilities: in office management, or business administration.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Traineeship,No
DIP,South Metropolitan TAFE,Thornlie,BSB50415 Diploma of Business Administration,Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-business-administration,English,A,"When you complete the Diploma of Business Administration you will have what it takes for a career as a project manager, sales manager or office/administration manager.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTIII,South Metropolitan TAFE,Murdoch,BSB31115 Certificate III in Business Administration (Medical),Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-business-administration-medical,English,A,When you complete the Certificate III in Business Administration (Medical) you'll have skills that may be suitable for a medical administration support role.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
,South Metropolitan TAFE,Armadale,Business Ready Skill Set,Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/business-ready-skill-set,English,A,"This skill set is the perfect introduction to office administration, clerical work and reception work","General Clerk, Receptionist, Administrator",Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Armadale,Business Ready Skill Set (Fee Free),Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/business-ready-skill-set-fee-free,English,A,"This skill set is the perfect introduction to office administration, clerical work and reception work","General Clerk, Receptionist, Administrator",Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Rockingham,BSBSS00095 Cross-Sector Infection Control Skill Set,Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/cross-sector-infection-control-skill-set,English,A,"In these unprecedented times, new regulations need infection control practices in all workplaces to protect workers from pandemic infection risk.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,Customer Service Skill Set,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/customer-service-skill-set,English,A,"Gain the skills to create good relationships with customers, provide quality service and help a business to improve customer service levels.","Receptionist, Customer service assistant",Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,Customer Service Skill Set (Fee Free),"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/customer-service-skill-set-fee-free,English,A,"Gain the skills to create good relationships with customers, provide quality service and help a business to improve customer service levels.","Receptionist, Customer service assistant",Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Rockingham,BSB41015 Certificate IV in Human Resources,Business and Finance,,,AUD,Year,1,Year,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-human-resources,English,A,"When you complete the Certificate IV in Human Resources you are setting yourself up for a career in building productive businesses with the most capable staff; as a human resource officer, recruitment assistant or in human resources development.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Traineeship,No
DIP,South Metropolitan TAFE,Bentley,BSB50618 Diploma of Human Resources Management,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-human-resources-management,English,A,When you complete the Diploma of Human Resources Management you will have what it takes for a career as a human resources manager or human resources officer.,,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
,South Metropolitan TAFE,Rockingham,HLTSS00065 Infection control Skill Set (Retail),Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/infection-control-skill-set-retail,English,A,"In these unprecedented times, new regulations need workers in retail businesses to manage infection control.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTII,South Metropolitan TAFE,Murdoch,52774WA Certificate II in Leadership,"English, Languages and Foundation Studies",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-leadership,English,A,The Certificate II in Leadership is designed to further develop and enhance a person's leadership skills. ,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
DIP,South Metropolitan TAFE,Bentley,BSB51918 Diploma of Leadership and Management,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-leadership-and-management,English,A,"When you complete the Diploma of Leadership and Management you will have what it takes for a career as a team leader, middle manager or supervisor.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,52776WA Certificate IV in Leadership and Mentoring,"English, Languages and Foundation Studies",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-leadership-and-mentoring,English,A,South Metropolitan TAFE’s Aboriginal leadership program has been specifically designed for Aboriginal and Torres Strait Islander (ATSI) staff aspiring to become leaders and mentors across all sectors of industry. The program aims to assist participants in developing the essential skills and knowledge required to:,,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
CERTI,South Metropolitan TAFE,Bentley,BSB42415 Certificate IV in Marketing and Communication,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-marketing-and-communication,English,A,"When you complete the Certificate IV in Marketing and Communication you will be prepared for a varied career that could take you anywhere, in community relations, marketing and events, sales and advertising, and branding.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
CERTI,South Metropolitan TAFE,Murdoch,BSB42618 Certificate IV in New Small Business,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-new-small-business,English,A,When you complete the Certificate IV in New Small Business you will have the practical understanding of what it takes to run a successful small business.,,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
,South Metropolitan TAFE,Thornlie,Operating a Small Business Skill Set (Fee Free),Business and Finance,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/operating-small-business-skill-set-fee-free,English,A,This introductory skill set will give you the tools to launch or improve how you operate your own small business or to gain work-ready skills for employment within a range of small businesses.  ,Small business administrator/ office worker,Australia,Yes,Yes,,Yes,Yes,,Normal,No
DIP,South Metropolitan TAFE,Thornlie,BSB51415 Diploma of Project Management,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-project-management,English,A,"When you complete the Diploma of Project Management you will be looking at a career as a contract coordinator, project manager, quality administrator or risk management professional.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTI,South Metropolitan TAFE,Thornlie,BSB41515 Certificate IV in Project Management Practice,Business and Finance,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-project-management-practice,English,A,"When you complete the Certificate IV in Project Management Practice you will be looking at a career in a growth area, as a contract officer, project administrator, quality officer or risk management professional.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
,South Metropolitan TAFE,Murdoch,Advanced Floristry Design,Creative Industries,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/advanced-floristry-design,English,A,Become a Master of Design,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
ADIP,South Metropolitan TAFE,Bentley,MST60119 Advanced Diploma of Applied Fashion Design and Merchandising,Creative Industries,,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/advanced-diploma-applied-fashion-design-and-merchandising,English,A,"When you complete the Advanced Diploma of Applied Fashion Design and Merchandising at Bentley, you’re ready to work as a fashion designer, product developer, production manager, CAD operator, CAM (Computer Aided Manufacturing) operator, distribution coordinator, fashion/ textile and colour forecaster, garment finisher, pattern grader/maker, production consultant, or specialised construction machinist.","Retail Manager, Fashion Designer",Australia,Yes,Yes,,Yes,Yes,,Normal,No
DIP,South Metropolitan TAFE,Bentley,MST50119 Diploma of Applied Fashion Design and Merchandising,Creative Industries,,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-applied-fashion-design-and-merchandising,English,A,"Do you aspire to a career as an assistant fashion designer, CAD operator, CAM (Computer Aided Manufacturing) operator, fabric and supply technician or patternmaker?","Fashion Designer, Clothing Trades Worker",Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTI,South Metropolitan TAFE,Bentley,MST40519 Certificate IV in Applied Fashion Design and Merchandising,Creative Industries,,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-applied-fashion-design-and-merchandising,English,A,The Certificate IV in Applied Fashion Design and Merchandising course immerses students in the ever-dynamic fashion industry. ,"Fashion Designer, Retail Manager | Costume Designer",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
